id,post_title,category_name,relationship,Impressions,Url Clicks,word_count,character_count,contains_number,contains_question,contains_quote,special_char_count,cluster,STR_High_Low,CTR_per_cluster_avg,keyword_strength,is_question,contains_keywords_score,URL CTR,Log URL CTR,Normalized URL CTR
15230511,אפליה ובדיחות בעלות אופי מיני: חברת החלל היוקרתית של אילון מאסק מסתבכת,חדשות טכנולוגיה,Child Category,6236,376,12,70,0,0,0,0,0,1,0.9347429109153788,1.1492262228497598,0,3,0.06029506094,0.058547228766550746,0.24237344337551575
15156902,תקדים: פייסבוק הפסידה במשפט מול חברת איסוף מידע ישראלית,חדשות טכנולוגיה,Child Category,10704,278,9,55,0,0,0,0,4,0,0.4351748022053933,0.0,0,1,0.0259715994,0.025640065468768538,0.08599880185165648
15663112,פיתוח מלא בשבע דקות: האם עוד מקצוע בדרך להיכחד?,חדשות טכנולוגיה,Child Category,622336,37777,9,47,0,1,0,1,4,1,1.0171092105256407,0.6504616977230605,1,1,0.06070193593,0.058930892671394904,0.24419661193741035
16874967,"סיכוי של אחד לטריליון: אבן"" שנחשבה לזהב התגלתה כמטאוריט בן 4.6 מיליארד שנים""",חלל ומדע,Child Category,125767,12326,13,76,1,0,1,1,4,1,1.6421790486706087,0.7924165020565861,0,2,0.09800663131,0.09349638251354596,0.40845161119853635
16100895,"חשד למתקפת כופר: אירוע אבטחה באתר גלובס""""",חדשות טכנולוגיה,Child Category,9377,416,7,41,0,0,1,0,4,0,0.7433519067196135,0.0,0,1,0.04436386904,0.043407962299952106,0.1704317404330413
16461301,"בגודל של אצטדיון"": אסטרואיד ענק יחלוף ליד כדור הארץ""",חלל ומדע,Child Category,37560,2646,9,52,0,0,1,0,0,1,1.0921309077858012,0.3150638531651603,0,1,0.07044728435,0.06807658388365269,0.28765688141925616
15624038,פעם ב-79 שנים: אירוע אסטרונומי נדיר בדרכו,חלל ומדע,Child Category,558119,33046,7,41,1,0,0,0,4,1,0.9921038529476228,1.0,0,2,0.05920959509,0.0575229649681107,0.2375061479827912
15785765,האקרים פרצו למערכות גולדפרב-זליגמן; חשש לדליפת מידע רגיש,חדשות טכנולוגיה,Child Category,18005,872,8,56,0,0,0,0,-1,0,0.0,0.0,0,0,0.04843099139,0.047294752684537096,0.1889017448988721
17457850,מחקר חדש מגלה: משחק מסוכן הכרחי להתפתחות תקינה של ילדים,טכנולוגיה ומדע,Direct Category,87784,5583,10,55,0,0,0,0,-1,0,0.0,0.0,0,0,0.06359928916,0.06165871205254424,0.25715919318481345
15815747,אייפון שמתקן את עצמו: אפל חשפה פטנט שישאיר אתכם פעורי פה,חדשות טכנולוגיה,Child Category,129620,8430,11,56,0,0,0,0,3,1,0.9882055338007836,0.9350579183325536,0,2,0.06503625984,0.06300884537993143,0.26357501861373506
15744550,"כיפת ברזל, Waze ואיל ולדמן: הטכנולוגיה והדמויות שכבשו את לב הישראלים",חדשות טכנולוגיה,Child Category,39475,860,11,68,0,0,0,0,3,0,0.3310305202739723,0.4632019420951255,0,2,0.02178594047,0.021552018248552088,0.06657242611671003
16058289,"מתקפת סייבר ענקית"": אפל מזהירה את משתמשיה ומפרסמת הנחיות להגנה מפני האקרים""",חדשות טכנולוגיה,Child Category,24011,2410,12,75,0,0,1,0,3,1,1.5251006937845426,0.7467154187163031,0,2,0.1003706634,0.09564708977106054,0.4186717591150622
15531387,"החברה הישראלית שתגרום לבינה מלאכותית לדבר כמו בן אדם""""",חדשות טכנולוגיה,Child Category,15493,805,9,54,0,0,1,0,-1,0,0.0,0.0,0,0,0.0519589492,0.050654091881149034,0.20486530450057877
17103442,"שבוע בלי טיקטוק באלבניה: כאילו לקחו לנו חלק מהחיים""""",חדשות טכנולוגיה,Child Category,10312,335,9,52,0,0,1,0,4,0,0.5443358623415053,0.0,0,1,0.03248642358,0.031969896691540385,0.11607812164626756
15450436,כמעט שני מיליון שקלים: בקרוב תוכלו לאכול ארוחת ערב מחוץ לכדור הארץ,חלל ומדע,Child Category,33432,1081,12,66,0,0,0,0,-1,0,0.0,0.0,0,0,0.0323342905,0.03182253951012712,0.11537788120892123
17100525,"ברוך אתה בבואך"": מנזר בן 1,500 שנים נחשף ליד קרית גת""",ארכיאולוגיה,Child Category,13435,737,11,53,1,0,1,0,4,0,0.9191679277462936,0.6573001985450402,0,1,0.05485671753,0.05340494493686826,0.21793734163061904
16024249,מדע וטכנולוגיה בעידן מלחמה: הכנס האקדמי המוביל חוזר לירושלים,חלל ומדע,Child Category,7593,117,9,60,0,0,0,0,4,0,0.2581888642414873,0.0,0,2,0.01540892928,0.015291417347129757,0.03682208839161517
16090175,גישה מהירה לצ'אטים החשובים: וואטסאפ משיקה פיצ'ר חדש,חדשות טכנולוגיה,Child Category,95656,3695,8,51,0,0,1,0,-1,0,0.0,0.0,0,0,0.03862800033,0.03790061175079164,0.14426084383894808
15991093,"מיקרוסופט מאשרת: האקרים רוסים פרצו לחשבונות לקוחותינו""""",חדשות טכנולוגיה,Child Category,113247,4012,7,55,0,0,1,0,4,0,0.5936073414682842,0.0,0,0,0.03542698703,0.03481388949793589,0.12959275830978403
15647645,חידת הקאפצ'ה: כיצד הפכו תמונות זיהוי לאתגר על-אנושי?,חדשות טכנולוגיה,Child Category,15041,579,8,52,0,1,1,0,-1,0,0.0,0.0,0,0,0.03849478093,0.037772338736423314,0.1436512912483003
15829149,"כרוניקה של תקלות: למה בואינג ונאסא החליטו לשלוח חללית תקולה לחלל?""",חלל ומדע,Child Category,42950,1699,11,66,0,1,1,1,0,0,0.6132543711732154,0.4247669198779886,1,2,0.03955762515,0.03879526222917824,0.1485122175164927
15751589,אבטלה טכנולוגית: שליש מהמשרות בישראל מאוימות על ידי בינה מלאכותית,חדשות טכנולוגיה,Child Category,4656,279,10,65,0,0,0,0,-1,0,0.0,0.0,0,0,0.05992268041,0.05819596245407113,0.2407042279771435
17414640,עם מומיה בתוכו: ארכיאולוגים סבורים שמצאו קבר פרעה נוסף במצרים,ארכיאולוגיה,Child Category,419712,16682,10,61,0,0,0,0,4,0,0.6659809026369023,1.0,0,1,0.03974630223,0.0389767432315785,0.1493746141453642
16169952,חושבים מחוץ לקופסת החול: צואה של חתולים עשויה להיות המפתח לריפוי אלצהיימר ופרקינסון,חלל ומדע,Child Category,60940,6356,13,83,0,0,0,0,0,1,1.6169324628542254,0.4247669198779886,0,1,0.1042993108,0.09921102596498498,0.4356075624140479
15448472,"אם תמונה אחת שווה אלף מילים, כמה שווה תמונת AI?",חדשות טכנולוגיה,Child Category,1221,41,10,47,0,1,0,1,4,0,0.5626434118040785,0.4714137707011636,0,1,0.03357903358,0.03302756899138881,0.12110417403619386
16844463,למה אכפת לנו כל כך מה אחרים חושבים עלינו? אפילו החוקרים התרגשו מהתשובה,טכנולוגיה ומדע,Direct Category,147212,11241,13,70,0,1,0,1,4,1,1.279460197219607,1.2128382125586556,1,3,0.07635926419,0.07358429466359731,0.3138294898278631
17325699,"מחקר חדש קובע: אומגה-3, ויטמין D והתעמלות מאטים הזדקנות ביולוגית",מחקרים,Child Category,311472,16155,10,64,1,0,0,0,-1,0,0.0,0.0,0,0,0.05186662043,0.05056631961391159,0.2044482112160319
15998230,משנים את החוקים: עם הלגו הזה ממש לא תוכלו לשחק,חלל ומדע,Child Category,231952,12860,10,46,0,0,0,0,-1,0,0.0,0.0,0,0,0.05544250535,0.053960115339903546,0.22057550803754084
15401829,"תיעוד נדיר מלפני 8,000 שנים: התגלתה פיסת הלחם העתיקה בעולם",ארכיאולוגיה,Child Category,909,115,10,58,1,0,0,0,4,1,2.1198200833929923,1.4139189779346233,0,1,0.1265126513,0.1191267114529313,0.5302467797387883
16733800,משתמשים בווינדוס 10? בקרוב תשלמו יותר,חדשות טכנולוגיה,Child Category,45829,2457,6,37,1,1,0,1,4,0,0.8983174182597989,1.0,0,2,0.05361234153,0.0522245850552469,0.21232827859205183
15616610,וואטסאפ הודיעה על פיצ'רים חדשים - ואתם הולכים לאהוב את זה,חדשות טכנולוגיה,Child Category,35649,2759,11,57,0,0,1,0,4,1,1.296789226335065,0.8808666525360052,0,6,0.07739347527,0.07454467525004262,0.3183932125824762
15114098,מרוץ נגד הזמן: האם החללית שכשלה להגיע לירח תתנגש בכדור הארץ?,חלל ומדע,Child Category,56249,4137,11,60,0,1,0,1,4,1,1.2323547975540012,1.0659606206523902,1,1,0.07354797419,0.07096902684909774,0.3014017529463672
17381466,ברירה טבעית: האיברים שבגוף שכבר לא נחוצים לנו,טכנולוגיה ומדע,Direct Category,83102,7287,8,45,0,0,0,0,-1,0,0.0,0.0,0,0,0.08768742028,0.08405380961914266,0.3635805617536655
16809816,המוצר שאפל גרמה למשתמשי אייפון לקנות עומד להיעלם מהמדפים,חדשות טכנולוגיה,Child Category,23674,2631,9,56,0,0,0,0,4,1,1.862148235635032,0.0,0,2,0.111134578,0.10538163563479802,0.4649302623492838
15465570,"מונופול בלתי חוקי"": תביעת הענק של ארה""ב נגד אפל""",חדשות טכנולוגיה,Child Category,11924,471,9,48,0,0,1,0,0,0,0.612363619672393,1.6796946812982971,0,1,0.03950016773,0.038739989672338895,0.1482495626597478
17402687,הדבורה מזילנדיה: חוקרים איתרו את המאובן העתיק ביותר של דבורים ,מחקרים,Child Category,50756,1894,10,62,0,0,0,0,3,0,0.5670016334264665,0.6086103992389755,0,3,0.03731578533,0.036636401049295095,0.13825332221004874
16510422,מטא חושפת: משקפי מציאות מעורבת זולים ומודל AI חדש,חדשות טכנולוגיה,Child Category,19570,675,9,49,0,0,0,0,-1,0,0.0,0.0,0,0,0.03449156873,0.033910068078416684,0.12529780437528837
17347388,כיצד מתגברים על פחד אינסטינקטיבי? חוקרים מצאו מנגנון מוחי לעקיפת פחד בעכברים,מחקרים,Child Category,23215,879,12,76,0,1,0,1,4,0,0.6344322221921661,0.4798736778381151,0,1,0.03786345036,0.03716422537723349,0.14076154023303772
15970155,"אפל אמרה לא"" למטא: הקרב על עתיד הטכנולוגיה מתחדד""",חדשות טכנולוגיה,Child Category,36266,1723,9,49,0,0,1,0,-1,0,0.0,0.0,0,0,0.04751006452,0.04641598090164947,0.1847258266865722
15396670,"אבל בעולם ההייטק: הלך לעולמו יהודה זיסאפל, ממייסדי הענף בישראל",חדשות טכנולוגיה,Child Category,7479,1000,10,62,0,0,0,0,4,1,2.240379095980612,1.1078095861155457,0,2,0.1337077149,0.1254934250813294,0.560501364502493
17526157,"האם הגוף יכול לשכוח"" איך לעכל בשר? המומחים עונים""",טכנולוגיה ומדע,Direct Category,18436,1276,9,49,0,1,1,1,4,1,1.1597089800136062,0.6417283733387251,1,0,0.0692124105,0.06692231249173136,0.2821717907264006
15396987,"בדרך לחסום את טיקטוק? הצעד של ממשלת ארהב נגד האפליקציה""",חדשות טכנולוגיה,Child Category,13487,342,10,55,0,1,1,1,3,0,0.3853030728374892,1.023122012475337,0,2,0.02535775191,0.02504157794853617,0.08315479276506507
15011743,צפו: סנטה קלאוס בסרטון הסברה ששבר את הרשת,חדשות טכנולוגיה,Child Category,1210,290,8,41,0,0,0,0,-1,0,0.0,0.0,0,0,0.2396694215,0.21484474850951465,0.9850983145442653
15573124,באופן בלתי חוקי: כך רוסיה משיגה ציוד של חברת סטארלינק,חדשות טכנולוגיה,Child Category,30681,1835,10,53,0,0,0,0,0,1,0.9272076360255525,0.9601211649858302,0,2,0.05980900231,0.05808870538843808,0.24019454304813595
15042482,בעקבות המהלכים של מאסק: X בצניחה חופשית,חדשות טכנולוגיה,Child Category,16714,785,7,39,0,0,0,0,0,0,0.7281145347382204,1.3730891763956024,0,3,0.04696661481,0.04589704485661362,0.18225984573032977
15246740,"התרגשות בעולם המדע: ייתכן שהגיע מעולם עם אוקיינוס עתיק""""",חלל ומדע,Child Category,459141,44189,9,56,0,0,1,0,4,1,1.6126240890315122,1.4132614421336656,0,2,0.09624276638,0.09188866616937258,0.40081175282736203
16599070,"מאסק מציג - העתיד: רובו-מונית"", ""רובו-ואן"" ורובוטים שיסתובבו ביננו""",חדשות טכנולוגיה,Child Category,84507,3415,9,67,0,0,1,0,4,0,0.677115988329183,1.0,0,2,0.04041085354,0.03961568662175953,0.15241086928195727
17021537,לא נח לרגע: חברת הבינה המלאכותית של מאסק גייסה 6 מיליארד דולר,חדשות טכנולוגיה,Child Category,34295,1509,12,61,1,0,0,0,-1,0,0.0,0.0,0,0,0.04400058318,0.04306004806182352,0.16877845407176836
15170731,"רבים מהם עשויים להכיל חיים"": התגלו 85 כוכבי לכת חדשים""",חלל ומדע,Child Category,73318,4715,10,54,1,0,1,0,-1,0,0.0,0.0,0,0,0.06430890095,0.0623256692263574,0.2603285696522718
16212620,אוצר מפתיע מהחלל החיצון: הממצא הסיני שמטלטל את עולם המדע,חלל ומדע,Child Category,418279,49894,10,56,0,0,0,0,-1,0,0.0,0.0,0,0,0.1192840186,0.11268921178024058,0.49965582011952464
14973242,״אקו-סיסטם אגדי״: אנבידיה ממשיכה להביע תמיכה בהייטק הישראלי,חדשות טכנולוגיה,Child Category,17790,1005,8,59,0,0,0,0,4,1,0.9465752805182626,0.6778022986187119,0,2,0.05649241147,0.05495437534112699,0.22530022556684867
15923483,מחקר חדש קובע: התבוננות בטבע מפחיתה לחצים,חדשות טכנולוגיה,Child Category,44904,1111,7,41,0,0,0,0,-1,0,0.0,0.0,0,0,0.02474167112,0.024440552650323955,0.08029872417281908
17256124,מיקרוסופט חוקרת: האם דיפסיק השיגה את הנתונים שלה מ-OpenAI?,חדשות טכנולוגיה,Child Category,1503,50,9,58,0,1,0,1,3,0,0.5054785694304221,0.6663179724078252,1,3,0.03326679973,0.032725433391971426,0.11966842748997988
15949980,"אנטי אנטי וירוס: ממשל ביידן אוסר על מכירת ״קספרסקי״ בארהב""",חדשות טכנולוגיה,Child Category,27260,1621,10,58,0,0,1,0,4,1,0.9963735921761072,1.0,0,2,0.05946441673,0.05776351319762321,0.23864923171865834
15000718,"נתונים חדשים: הישראלים לא מחפשים אהבה, אלא תוכן חדשותי",חדשות טכנולוגיה,Child Category,2498,56,9,54,0,0,0,0,2,0,0.3239157516519121,0.5535315510918413,0,3,0.02241793435,0.022170345909428332,0.06951071543198278
